run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
type_hints_20260424_d93e,2026-04-24T02:54:23.821169,,type_hints,Prioritize introducing Union and Optional type annotations into the function signatures for Naive Bayes and Neural Network to alter feature vectors without renaming variables. Focus these specific ann,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_ae1e\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.6510,True,aleju,1.0000,aleju,0.9996,False,aleju,0.8515,UNKNOWN,0.6272,True,aleju,1.0000,aleju,0.9721,False,15.0501,1.1639,0.6773,1.1639,0.5603,3.0000,0.5306,0.0013,0.6213,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_ae1e
type_hints_20260424_eba3,2026-04-24T03:05:19.924199,,type_hints,Prioritize introducing Union and Optional type annotations into the function signatures for Naive Bayes and Neural Network to alter feature vectors without renaming variables. Focus these specific ann,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_1011\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,UNKNOWN,0.5835,True,aleju,1.0000,aleju,0.9999,False,aleju,0.9121,UNKNOWN,0.6810,True,aleju,1.0000,aleju,0.8688,False,27.3908,1.1778,0.6936,1.1778,0.5410,6.0833,0.3680,0.0023,0.6284,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_1011
type_hints_20260424_9e2f,2026-04-24T03:20:37.124102,,type_hints,Target the failing functions in the Naive Bayes and Neural Network classifiers by replacing generic `Any` return types with specific `Union` types to alter feature expectations more subtly. Avoid addi,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_8957\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,UNKNOWN,0.5445,True,aleju,1.0000,aleju,1.0000,False,aleju,0.9121,aleju,0.8232,False,aleju,1.0000,aleju,0.9914,False,25.2288,1.3037,0.8498,1.3037,0.6503,5.5917,0.4435,0.0021,0.6962,low,100.0000,75.0000,1,25.0000,aleju,partial_evasion,,batch=batch_type_hints_20260424_8957
type_hints_20260424_1afd,2026-04-24T03:21:08.371281,,type_hints,Target the failing functions in the Naive Bayes and Neural Network classifiers by replacing generic `Any` return types with specific `Union` types to alter feature expectations more subtly. Avoid addi,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_8957\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9705,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9165,False,aleju,1.0000,aleju,1.0000,False,2.4413,0.4079,0.0832,0.4079,0.0351,0.3917,0.2594,0.0002,0.1551,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_8957
type_hints_20260424_2672,2026-04-24T03:22:54.362568,,type_hints,Target the failing functions in the Naive Bayes and Neural Network classifiers by replacing generic `Any` return types with specific `Union` types to alter feature expectations more subtly. Avoid addi,aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_8957\modified_check_impulse_noise.py,ollama/qwen3.5:4b,aleju,0.9938,aleju,0.5041,False,aleju,1.0000,UNKNOWN,0.8443,True,aleju,0.8680,UNKNOWN,0.6259,True,aleju,0.9992,aladdinpersson,0.6074,True,9.7701,1.3455,0.9052,1.3455,0.5400,1.2500,0.6013,0.0008,0.6821,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260424_8957
type_hints_20260424_579d,2026-04-24T03:24:04.708608,,type_hints,Target the failing functions in the Naive Bayes and Neural Network classifiers by replacing generic `Any` return types with specific `Union` types to alter feature expectations more subtly. Avoid addi,aleju,dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_8957\modified_dtypes.py,ollama/qwen3.5:4b,aleju,0.8059,UNKNOWN,0.7608,True,aleju,1.0000,UNKNOWN,0.8609,True,aleju,0.8153,UNKNOWN,0.4012,True,aleju,0.9998,UNKNOWN,0.9108,True,12.1744,1.2114,0.7338,1.2114,0.5923,1.9000,0.4314,0.0010,0.6424,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260424_8957
type_hints_20260424_738e,2026-04-24T03:24:28.428019,,type_hints,Target the failing functions in the Naive Bayes and Neural Network classifiers by replacing generic `Any` return types with specific `Union` types to alter feature expectations more subtly. Avoid addi,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_8957\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.6401,True,aleju,1.0000,aleju,1.0000,False,aleju,0.8515,UNKNOWN,0.6467,True,aleju,1.0000,aleju,0.9899,False,14.6976,0.9507,0.4519,0.9507,0.4465,3.0500,0.2180,0.0012,0.5162,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_8957
type_hints_20260424_ebd6,2026-04-24T03:26:30.371019,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_65d1\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,UNKNOWN,0.7014,True,aleju,1.0000,aleju,0.9972,False,aleju,0.9121,UNKNOWN,0.6757,True,aleju,1.0000,aleju,0.8918,False,25.2435,1.3179,0.8684,1.3179,0.6592,5.5917,0.5253,0.0021,0.7035,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_65d1
type_hints_20260424_d5fa,2026-04-24T03:34:26.765498,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_65d1\modified_check_impulse_noise.py,ollama/qwen3.5:4b,aleju,0.9938,aleju,0.9703,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8680,aleju,0.8680,False,aleju,0.9992,aleju,0.9991,False,0.5012,0.1134,0.0064,0.1134,0.0401,0.1667,0.0492,0.0000,0.0443,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_65d1
type_hints_20260424_8390,2026-04-24T03:37:48.709948,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_65d1\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.6756,True,aleju,1.0000,aleju,0.9844,False,aleju,0.8515,UNKNOWN,0.2969,True,aleju,1.0000,UNKNOWN,0.4851,True,16.6256,0.9397,0.4415,0.9397,0.4394,3.5667,0.2470,0.0014,0.5094,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260424_65d1
type_hints_20260424_5304,2026-04-24T03:40:42.104283,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_2e99\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,UNKNOWN,0.5311,True,aleju,1.0000,aleju,1.0000,False,aleju,0.9121,UNKNOWN,0.5699,True,aleju,1.0000,aleju,0.9978,False,26.1423,1.2062,0.7275,1.2062,0.4967,5.8000,0.5856,0.0022,0.6292,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_2e99
type_hints_20260424_19ce,2026-04-24T03:46:08.917790,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_2e99\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9656,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9129,False,aleju,1.0000,aleju,1.0000,False,3.7339,0.5250,0.1378,0.5250,0.0726,0.8250,0.2196,0.0003,0.2150,medium,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_2e99
type_hints_20260424_e6e3,2026-04-24T03:46:35.285845,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_2e99\modified_check_impulse_noise.py,ollama/qwen3.5:4b,aleju,0.9938,aleju,0.9890,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8680,aleju,0.8737,False,aleju,0.9992,aleju,0.9991,False,0.5774,0.1409,0.0099,0.1409,0.0412,0.1500,0.0668,0.0000,0.0538,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_2e99
type_hints_20260424_abc8,2026-04-24T03:49:34.498594,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_2e99\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.6757,True,aleju,1.0000,aleju,0.8053,False,aleju,0.8515,UNKNOWN,0.4050,True,aleju,1.0000,UNKNOWN,0.4082,True,18.1758,1.0182,0.5183,1.0182,0.4455,3.7333,0.2873,0.0015,0.5521,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260424_2e99
type_hints_20260424_5ff3,2026-04-24T03:52:26.380577,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_5f22\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,UNKNOWN,0.6603,True,aleju,1.0000,aleju,1.0000,False,aleju,0.9121,UNKNOWN,0.5268,True,aleju,1.0000,aleju,0.9914,False,26.2649,1.2770,0.8153,1.2770,0.6050,5.6000,0.4070,0.0022,0.6768,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_5f22
type_hints_20260424_2b2a,2026-04-24T03:52:50.522208,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_5f22\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9507,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9010,False,aleju,1.0000,aleju,1.0000,False,3.4541,0.5420,0.1469,0.5420,0.0781,0.7500,0.2679,0.0003,0.2238,medium,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_5f22
type_hints_20260424_e8c8,2026-04-24T03:53:11.221506,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_5f22\modified_check_impulse_noise.py,ollama/qwen3.5:4b,aleju,0.9938,aleju,0.9890,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8680,aleju,0.8756,False,aleju,0.9992,aleju,0.9992,False,0.7415,0.1494,0.0112,0.1494,0.0519,0.2167,0.0589,0.0001,0.0590,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_5f22
type_hints_20260424_92e7,2026-04-24T03:53:35.928517,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_5f22\modified_dtypes.py,ollama/qwen3.5:4b,aleju,0.8059,aleju,0.5147,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8153,aleju,0.8840,False,aleju,0.9998,aleju,0.9990,False,12.1972,1.2504,0.7818,1.2504,0.5941,1.8917,0.4483,0.0010,0.6572,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_5f22
type_hints_20260424_f64e,2026-04-24T03:53:59.339275,,type_hints,Refine the type annotations for the Naive Bayes and Neural Network classifiers by replacing generic `Any` in input parameters with specific `List` or `Tuple` types where data structures are clearly de,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_5f22\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.7018,True,aleju,1.0000,aleju,0.9999,False,aleju,0.8515,UNKNOWN,0.4648,True,aleju,1.0000,aleju,0.9606,False,14.6677,0.9199,0.4231,0.9199,0.4719,3.1000,0.2394,0.0012,0.5035,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_5f22
type_hints_20260424_7f62,2026-04-24T04:00:35.318960,,type_hints,Prioritize replacing generic `Any` type annotations with specific collection types like `List` or `Dict` on parameters that handle primary data inputs for the resistant classifiers. Apply these change,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_b834\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,UNKNOWN,0.5733,True,aleju,1.0000,aleju,0.9996,False,aleju,0.9121,UNKNOWN,0.6675,True,aleju,1.0000,aleju,0.9360,False,27.5424,1.1939,0.7127,1.1939,0.5497,5.9333,0.2504,0.0023,0.6356,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_b834
type_hints_20260424_8d85,2026-04-24T04:04:02.902294,,type_hints,Prioritize replacing generic `Any` type annotations with specific collection types like `List` or `Dict` on parameters that handle primary data inputs for the resistant classifiers. Apply these change,aleju,dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_b834\modified_dtypes.py,ollama/qwen3.5:4b,aleju,0.8059,UNKNOWN,0.5938,True,aleju,1.0000,aleju,0.9990,False,aleju,0.8153,UNKNOWN,0.6414,True,aleju,0.9998,aleju,0.8984,False,12.9852,1.2412,0.7703,1.2412,0.5271,1.9417,0.5626,0.0011,0.6404,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_b834
type_hints_20260424_d0e1,2026-04-24T04:05:09.548592,,type_hints,Prioritize replacing generic `Any` type annotations with specific collection types like `List` or `Dict` on parameters that handle primary data inputs for the resistant classifiers. Apply these change,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_b834\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.7588,True,aleju,1.0000,aleju,0.7223,False,aleju,0.8515,UNKNOWN,0.4852,True,aleju,1.0000,UNKNOWN,0.3294,True,15.5538,1.2642,0.7991,1.2642,0.6326,2.9833,0.4690,0.0013,0.6722,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260424_b834
type_hints_20260424_b64f,2026-04-24T04:07:06.129127,,type_hints,Modify parameter type annotations in the resistant classifiers to ensure specific data structures are reflected accurately to avoid triggering detection mechanisms on feature vectors. Simplify complex,aleju,arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\arithmetic.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_a63d\modified_arithmetic.py,ollama/qwen3.5:4b,aleju,0.9803,aleju,0.5494,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9121,aleju,0.8933,False,aleju,1.0000,aleju,0.9991,False,25.3985,1.2546,0.7870,1.2546,0.6069,5.6083,0.4000,0.0021,0.6687,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_a63d
type_hints_20260424_5c6d,2026-04-24T04:07:43.768327,,type_hints,Modify parameter type annotations in the resistant classifiers to ensure specific data structures are reflected accurately to avoid triggering detection mechanisms on feature vectors. Simplify complex,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_a63d\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9109,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9065,False,aleju,1.0000,aleju,1.0000,False,1.0122,0.2379,0.0283,0.2379,0.0430,0.1917,0.1370,0.0001,0.0888,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_a63d
type_hints_20260424_a187,2026-04-24T04:08:18.689621,,type_hints,Modify parameter type annotations in the resistant classifiers to ensure specific data structures are reflected accurately to avoid triggering detection mechanisms on feature vectors. Simplify complex,aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_a63d\modified_check_impulse_noise.py,ollama/qwen3.5:4b,aleju,0.9938,aleju,0.9355,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8680,aleju,0.8657,False,aleju,0.9992,aleju,0.9987,False,0.7794,0.1268,0.0080,0.1268,0.0584,0.3000,0.0414,0.0001,0.0527,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260424_a63d
type_hints_20260424_1c72,2026-04-24T04:09:19.476019,,type_hints,Modify parameter type annotations in the resistant classifiers to ensure specific data structures are reflected accurately to avoid triggering detection mechanisms on feature vectors. Simplify complex,aleju,dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\dtypes.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_a63d\modified_dtypes.py,ollama/qwen3.5:4b,aleju,0.8059,UNKNOWN,0.6717,True,aleju,1.0000,UNKNOWN,0.4950,True,aleju,0.8153,UNKNOWN,0.4143,True,aleju,0.9998,UNKNOWN,0.8150,True,17.5084,1.1810,0.6974,1.1810,0.4912,2.9833,0.4687,0.0015,0.6134,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260424_a63d
type_hints_20260424_2d53,2026-04-24T04:09:40.879493,,type_hints,Modify parameter type annotations in the resistant classifiers to ensure specific data structures are reflected accurately to avoid triggering detection mechanisms on feature vectors. Simplify complex,aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260424_a63d\modified_heatmaps.py,ollama/qwen3.5:4b,aleju,0.8877,UNKNOWN,0.7007,True,aleju,1.0000,aleju,0.9999,False,aleju,0.8515,UNKNOWN,0.5379,True,aleju,1.0000,aleju,0.9780,False,14.6571,0.9398,0.4416,0.9398,0.4799,3.0750,0.2757,0.0012,0.5165,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260424_a63d
