run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
type_hints_20260406_6e81,2026-04-06T17:19:04.108515,,type_hints,"Replace all broad type annotations with specific complex generics to increase token variance, ensuring every function parameter, return value, and local variable is explicitly typed. Prioritize Union ",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_001f\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,UNKNOWN,0.7489,True,aleju,1.0000,aleju,0.9671,False,aleju,0.9075,UNKNOWN,0.2033,True,aleju,1.0000,UNKNOWN,0.5701,True,26.5334,1.3304,0.8850,1.3304,0.6552,6.1750,0.5331,0.0022,0.7089,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_001f
type_hints_20260406_50bc,2026-04-06T17:19:30.061446,,type_hints,"Replace all broad type annotations with specific complex generics to increase token variance, ensuring every function parameter, return value, and local variable is explicitly typed. Prioritize Union ",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_001f\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7287,False,UNKNOWN,0.4881,UNKNOWN,0.4781,False,UNKNOWN,0.6334,UNKNOWN,0.2657,False,aleju,0.9987,UNKNOWN,0.4197,True,17.1780,1.2885,0.8301,1.2885,0.5489,2.3083,0.4019,0.0014,0.6634,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_001f
type_hints_20260406_ee0d,2026-04-06T17:24:46.826084,,type_hints,"Replace all broad type annotations with specific complex generics to increase token variance, ensuring every function parameter, return value, and local variable is explicitly typed. Prioritize Union ",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_9154\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,UNKNOWN,0.6548,True,aleju,1.0000,aleju,0.9866,False,aleju,0.8419,UNKNOWN,0.4728,True,aleju,1.0000,UNKNOWN,0.4966,True,19.4891,1.0146,0.5147,1.0146,0.4652,4.3167,0.2159,0.0016,0.5561,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_9154
type_hints_20260406_6391,2026-04-06T17:25:12.887287,,type_hints,"Replace all broad type annotations with specific complex generics to increase token variance, ensuring every function parameter, return value, and local variable is explicitly typed. Prioritize Union ",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_9154\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9559,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.8645,False,aleju,1.0000,aleju,0.9984,False,5.1675,0.8628,0.3722,0.8628,0.1436,1.0000,0.3794,0.0004,0.4012,medium,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_9154
type_hints_20260406_1a25,2026-04-06T17:26:20.364799,,type_hints,"Replace all broad type annotations with specific complex generics to increase token variance, ensuring every function parameter, return value, and local variable is explicitly typed. Prioritize Union ",aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_9154\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8812,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.8125,False,aleju,0.9979,aleju,0.9984,False,0.4657,0.0777,0.0030,0.0777,0.0267,0.1000,0.0407,0.0000,0.0298,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_9154
type_hints_20260406_bfe9,2026-04-06T17:29:09.567380,,type_hints,"Replace all broad type annotations with specific complex generics to increase token variance, ensuring every function parameter, return value, and local variable is explicitly typed. Prioritize Union ",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_9154\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7515,False,UNKNOWN,0.4881,UNKNOWN,0.7712,False,UNKNOWN,0.6334,UNKNOWN,0.4277,False,aleju,0.9987,UNKNOWN,0.3643,True,11.0661,1.3212,0.8728,1.3212,0.6052,1.3833,0.5902,0.0009,0.6857,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_9154
type_hints_20260406_80dc,2026-04-06T17:31:05.299465,,type_hints,"Apply highly specific, heterogeneous type annotations to every function parameter, return value, and local variable to maximize token divergence for Naive Bayes. Focus on replacing broad types with di",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1b7a\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,UNKNOWN,0.7009,True,aleju,1.0000,aleju,0.9982,False,aleju,0.8419,UNKNOWN,0.3249,True,aleju,1.0000,aleju,0.8981,False,16.3550,1.2759,0.8139,1.2759,0.5535,3.4667,0.8369,0.0014,0.6618,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_1b7a
type_hints_20260406_9220,2026-04-06T17:31:35.879145,,type_hints,"Apply highly specific, heterogeneous type annotations to every function parameter, return value, and local variable to maximize token divergence for Naive Bayes. Focus on replacing broad types with di",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1b7a\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9609,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9134,False,aleju,1.0000,aleju,0.9999,False,2.1485,0.4112,0.0845,0.4112,0.0671,0.2500,0.2171,0.0002,0.1626,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_1b7a
type_hints_20260406_7448,2026-04-06T17:32:20.588164,,type_hints,"Apply highly specific, heterogeneous type annotations to every function parameter, return value, and local variable to maximize token divergence for Naive Bayes. Focus on replacing broad types with di",aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1b7a\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8663,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.7881,False,aleju,0.9979,aleju,0.9979,False,0.7705,0.1670,0.0139,0.1670,0.0428,0.1833,0.0933,0.0001,0.0632,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_1b7a
type_hints_20260406_15ba,2026-04-06T17:33:09.513450,,type_hints,"Apply highly specific, heterogeneous type annotations to every function parameter, return value, and local variable to maximize token divergence for Naive Bayes. Focus on replacing broad types with di",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1b7a\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,aleju,0.5444,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9075,aleju,0.8896,False,aleju,1.0000,aleju,0.9992,False,28.0516,1.3087,0.8564,1.3087,0.6287,6.2833,0.5592,0.0023,0.6952,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_1b7a
type_hints_20260406_99ed,2026-04-06T17:33:59.460637,,type_hints,"Apply highly specific, heterogeneous type annotations to every function parameter, return value, and local variable to maximize token divergence for Naive Bayes. Focus on replacing broad types with di",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_1b7a\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7505,False,UNKNOWN,0.4881,UNKNOWN,0.5437,False,UNKNOWN,0.6334,UNKNOWN,0.4245,False,aleju,0.9987,UNKNOWN,0.8030,True,10.3400,1.4088,0.9924,1.4088,0.6898,1.3500,0.9924,0.0009,0.7384,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_1b7a
type_hints_20260406_a763,2026-04-06T17:40:11.310897,,type_hints,"<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3fa6\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,UNKNOWN,0.6746,True,aleju,1.0000,UNKNOWN,0.7671,True,aleju,0.9165,UNKNOWN,0.3578,True,aleju,1.0000,UNKNOWN,0.9104,True,12.9982,1.3588,0.9232,1.3588,0.6200,1.4500,0.6334,0.0011,0.7039,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_type_hints_20260406_3fa6
type_hints_20260406_32d6,2026-04-06T17:41:40.392391,,type_hints,"<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3fa6\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,UNKNOWN,0.6632,True,aleju,1.0000,aleju,0.9983,False,aleju,0.9075,UNKNOWN,0.4975,True,aleju,1.0000,UNKNOWN,0.5128,True,30.3751,1.2008,0.7209,1.2008,0.5368,7.1083,0.3571,0.0025,0.6379,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_3fa6
type_hints_20260406_e0a2,2026-04-06T17:42:17.101416,,type_hints,"<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>
<|user_query|>
<|model_response|>",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3fa6\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7552,False,UNKNOWN,0.4881,UNKNOWN,0.8829,False,UNKNOWN,0.6334,UNKNOWN,0.3172,False,aleju,0.9987,aleju,0.8788,False,9.2597,0.9503,0.4516,0.9503,0.4611,1.3333,0.3791,0.0008,0.5155,low,25.0000,25.0000,0,0.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_3fa6
type_hints_20260406_5a54,2026-04-06T17:43:39.138384,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_b842\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,UNKNOWN,0.6783,True,aleju,1.0000,aleju,0.9999,False,aleju,0.8419,UNKNOWN,0.5879,True,aleju,1.0000,aleju,0.8525,False,15.3331,0.8125,0.3301,0.8125,0.3907,3.7083,0.2647,0.0013,0.4283,medium,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_b842
type_hints_20260406_d8a6,2026-04-06T17:43:57.307340,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_b842\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9609,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9164,False,aleju,1.0000,aleju,1.0000,False,0.2198,0.1015,0.0051,0.1015,0.0094,0.0333,0.0611,0.0000,0.0339,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_b842
type_hints_20260406_56a0,2026-04-06T17:44:33.878121,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_b842\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8861,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.8007,False,aleju,0.9979,aleju,0.9980,False,0.1975,0.0515,0.0013,0.0515,0.0122,0.0583,0.0283,0.0000,0.0184,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_b842
type_hints_20260406_5418,2026-04-06T17:45:23.539102,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_b842\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,aleju,0.5246,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9075,aleju,0.8785,False,aleju,1.0000,aleju,0.9991,False,27.6058,1.2518,0.7835,1.2518,0.5991,6.2083,0.2827,0.0023,0.6673,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_b842
type_hints_20260406_9252,2026-04-06T17:45:57.297680,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_b842\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7559,False,UNKNOWN,0.4881,UNKNOWN,0.8113,False,UNKNOWN,0.6334,UNKNOWN,0.2800,False,aleju,0.9987,UNKNOWN,0.4337,True,10.5523,1.2786,0.8175,1.2786,0.6076,1.3500,0.4781,0.0009,0.6695,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_b842
type_hints_20260406_b245,2026-04-06T17:48:32.807039,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_53a4\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,UNKNOWN,0.7408,True,aleju,1.0000,aleju,0.9964,False,aleju,0.8419,UNKNOWN,0.2503,True,aleju,1.0000,aleju,0.8409,False,17.5367,1.3249,0.8776,1.3249,0.6414,3.4500,0.5809,0.0015,0.6985,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_53a4
type_hints_20260406_b7e2,2026-04-06T17:48:59.058041,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_53a4\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9559,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9073,False,aleju,1.0000,aleju,1.0000,False,1.6151,0.3564,0.0635,0.3564,0.0556,0.2000,0.2101,0.0001,0.1375,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_53a4
type_hints_20260406_fde9,2026-04-06T17:49:33.927711,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_53a4\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8812,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.7973,False,aleju,0.9979,aleju,0.9979,False,0.2306,0.0545,0.0015,0.0545,0.0149,0.0500,0.0283,0.0000,0.0199,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_53a4
type_hints_20260406_0a79,2026-04-06T17:50:01.391029,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_53a4\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,aleju,0.5543,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9075,aleju,0.7807,False,aleju,1.0000,aleju,0.9983,False,28.9327,1.1771,0.6928,1.1771,0.4999,6.8917,0.3703,0.0024,0.6216,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_53a4
type_hints_20260406_3588,2026-04-06T17:50:24.572607,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_53a4\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7457,False,UNKNOWN,0.4881,UNKNOWN,0.5873,False,UNKNOWN,0.6334,UNKNOWN,0.4698,False,aleju,0.9987,aleju,0.8565,False,9.6313,1.0309,0.5313,1.0309,0.4973,1.3500,0.4019,0.0008,0.5616,low,25.0000,25.0000,0,0.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_53a4
type_hints_20260406_91b2,2026-04-06T17:53:15.525661,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_dcc0\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,UNKNOWN,0.7478,True,aleju,1.0000,aleju,0.9149,False,aleju,0.8419,UNKNOWN,0.3458,True,aleju,1.0000,UNKNOWN,0.4511,True,17.9369,1.2591,0.7927,1.2591,0.5880,3.5000,0.5747,0.0015,0.6624,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_type_hints_20260406_dcc0
type_hints_20260406_5686,2026-04-06T17:53:42.069615,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_dcc0\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9559,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9150,False,aleju,1.0000,aleju,1.0000,False,1.2427,0.2789,0.0389,0.2789,0.0427,0.1583,0.1162,0.0001,0.1042,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_dcc0
type_hints_20260406_923a,2026-04-06T17:54:46.003356,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_dcc0\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8514,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.7888,False,aleju,0.9979,aleju,0.9978,False,0.2934,0.0676,0.0023,0.0676,0.0185,0.0667,0.0315,0.0000,0.0248,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_dcc0
type_hints_20260406_61c2,2026-04-06T17:56:21.128982,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\geometric.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_dcc0\modified_geometric.py,ollama/qwen3.5:4b,aleju,0.9902,UNKNOWN,0.6891,True,aleju,1.0000,aleju,1.0000,False,aleju,0.9075,UNKNOWN,0.6567,True,aleju,1.0000,aleju,0.9660,False,29.3994,1.1815,0.6979,1.1815,0.5093,7.2417,0.4285,0.0024,0.6257,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_type_hints_20260406_dcc0
type_hints_20260406_b65a,2026-04-06T17:56:53.686958,,type_hints,"Apply specific complex generics only to return types and function parameters originally using broad types, utilizing Union and List to introduce token variance that targets Naive Bayes evasion. Limit ",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_dcc0\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7633,False,UNKNOWN,0.4881,UNKNOWN,0.4467,False,UNKNOWN,0.6334,UNKNOWN,0.2371,False,aleju,0.9987,aleju,0.6117,False,9.9065,1.1666,0.6805,1.1666,0.5216,1.3750,0.6942,0.0008,0.6112,low,25.0000,25.0000,0,0.0000,UNKNOWN,original_unknown,,batch=batch_type_hints_20260406_dcc0
type_hints_20260406_4e34,2026-04-06T17:58:18.799502,,type_hints,"Prioritize adding diverse type annotations to every function parameter and return type, utilizing a mix of `List`, `Tuple`, and `Optional` to diversify signature tokens specifically for Naive Bayes. E",aleju,bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\bbs.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3d04\modified_bbs.py,ollama/qwen3.5:4b,aleju,0.9119,aleju,0.5150,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8419,aleju,0.8715,False,aleju,1.0000,aleju,0.9983,False,18.1944,1.1757,0.6911,1.1757,0.5743,3.5417,0.4533,0.0015,0.6293,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_3d04
type_hints_20260406_ed7a,2026-04-06T17:58:45.711551,,type_hints,"Prioritize adding diverse type annotations to every function parameter and return type, utilizing a mix of `List`, `Tuple`, and `Optional` to diversify signature tokens specifically for Naive Bayes. E",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_type_hints_20260406_3d04\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9609,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.8437,False,aleju,1.0000,aleju,0.9931,False,4.4897,0.7743,0.2998,0.7743,0.1320,0.8917,0.4041,0.0004,0.3504,medium,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_type_hints_20260406_3d04
