run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
control_flow_20260423_89fa,2026-04-23T13:51:35.574639,,control_flow,Aggressively restructure conditional logic into nested dict dispatch or match/case blocks to disrupt keyword n-grams for Naive Bayes and SGD Classifier. Replace linear if-else chains with complex nest,aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_fecf\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9105,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8729,False,aleju,0.9997,aleju,0.9997,False,1.0659,0.2144,0.0230,0.2144,0.0333,0.1833,0.1199,0.0001,0.0782,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_fecf
control_flow_20260423_5ff6,2026-04-23T13:52:04.138064,,control_flow,Aggressively restructure conditional logic into nested dict dispatch or match/case blocks to disrupt keyword n-grams for Naive Bayes and SGD Classifier. Replace linear if-else chains with complex nest,aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_fecf\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,UNKNOWN,0.6206,True,aleju,1.0000,UNKNOWN,0.7137,True,aleju,0.9059,UNKNOWN,0.2818,True,aleju,1.0000,UNKNOWN,0.8726,True,25.5770,1.2229,0.7478,1.2229,0.5536,5.0417,0.2561,0.0021,0.6451,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_control_flow_20260423_fecf
control_flow_20260423_f333,2026-04-23T13:52:25.087775,,control_flow,Aggressively restructure conditional logic into nested dict dispatch or match/case blocks to disrupt keyword n-grams for Naive Bayes and SGD Classifier. Replace linear if-else chains with complex nest,aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_fecf\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.4909,True,aleju,1.0000,aleju,1.0000,False,aleju,0.8514,aleju,0.8376,False,aleju,1.0000,aleju,0.9965,False,16.5985,1.1086,0.6145,1.1086,0.5530,3.3000,0.4020,0.0014,0.6015,low,100.0000,75.0000,1,25.0000,aleju,partial_evasion,,batch=batch_control_flow_20260423_fecf
control_flow_20260423_d3da,2026-04-23T13:53:15.064601,,control_flow,Aggressively restructure conditional logic into nested dict dispatch or match/case blocks to disrupt keyword n-grams for Naive Bayes and SGD Classifier. Replace linear if-else chains with complex nest,aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_fecf\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7538,False,UNKNOWN,0.4881,UNKNOWN,0.4600,False,UNKNOWN,0.6334,UNKNOWN,0.3189,False,aleju,0.9987,UNKNOWN,0.3983,True,10.7560,1.2622,0.7965,1.2622,0.5746,1.3750,0.5010,0.0009,0.6566,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_control_flow_20260423_fecf
control_flow_20260423_8e1c,2026-04-23T13:54:39.197565,,control_flow,Target the remaining classification models by inverting boolean conditions in critical logical operators to disrupt token sequences without altering variable names. Replace specific ternary operators ,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_74df\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9705,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9128,False,aleju,1.0000,aleju,1.0000,False,0.1650,0.0724,0.0026,0.0724,0.0055,0.0333,0.0494,0.0000,0.0237,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_74df
control_flow_20260423_ee0f,2026-04-23T13:55:08.386184,,control_flow,Target the remaining classification models by inverting boolean conditions in critical logical operators to disrupt token sequences without altering variable names. Replace specific ternary operators ,aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_74df\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9155,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8677,False,aleju,0.9997,aleju,0.9997,False,0.1114,0.0437,0.0010,0.0437,0.0028,0.0417,0.0299,0.0000,0.0140,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_74df
control_flow_20260423_538f,2026-04-23T13:55:33.274285,,control_flow,Target the remaining classification models by inverting boolean conditions in critical logical operators to disrupt token sequences without altering variable names. Replace specific ternary operators ,aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_74df\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,UNKNOWN,0.7576,True,aleju,1.0000,UNKNOWN,0.9049,True,aleju,0.9059,UNKNOWN,0.7268,True,aleju,1.0000,UNKNOWN,0.9399,True,22.3134,1.3670,0.9344,1.3670,0.6646,4.4167,0.5553,0.0019,0.7221,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_control_flow_20260423_74df
control_flow_20260423_1b5d,2026-04-23T13:55:57.875650,,control_flow,Target the remaining classification models by inverting boolean conditions in critical logical operators to disrupt token sequences without altering variable names. Replace specific ternary operators ,aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_74df\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.6357,True,aleju,1.0000,aleju,1.0000,False,aleju,0.8514,UNKNOWN,0.5458,True,aleju,1.0000,aleju,0.9776,False,15.6360,1.0799,0.5831,1.0799,0.5126,3.1917,0.4462,0.0013,0.5838,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_control_flow_20260423_74df
control_flow_20260423_9b32,2026-04-23T13:56:28.258333,,control_flow,Target the remaining classification models by inverting boolean conditions in critical logical operators to disrupt token sequences without altering variable names. Replace specific ternary operators ,aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_74df\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7430,False,UNKNOWN,0.4881,UNKNOWN,0.7259,False,UNKNOWN,0.6334,UNKNOWN,0.2082,False,aleju,0.9987,UNKNOWN,0.3383,True,11.2013,1.1369,0.6463,1.1369,0.5593,1.4500,0.4355,0.0009,0.6087,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_control_flow_20260423_74df
control_flow_20260423_1ca1,2026-04-23T14:04:26.481256,,control_flow,"Target the failing models (Naive Bayes, SGD, Random Forest, NN) by converting linear if-elif chains into early-return nested conditionals to disrupt their token sequences. Swap while loops for for loo",aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_5d38\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9155,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8274,False,aleju,0.9997,aleju,0.9985,False,1.9090,0.2778,0.0386,0.2778,0.0186,0.5250,0.1303,0.0002,0.0997,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_5d38
control_flow_20260423_4d71,2026-04-23T14:04:57.238138,,control_flow,"Target the failing models (Naive Bayes, SGD, Random Forest, NN) by converting linear if-elif chains into early-return nested conditionals to disrupt their token sequences. Swap while loops for for loo",aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_5d38\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,UNKNOWN,0.7455,True,aleju,1.0000,UNKNOWN,0.4737,True,aleju,0.9059,UNKNOWN,0.2600,True,aleju,1.0000,UNKNOWN,0.1702,True,20.2111,1.0000,1.0000,1.0000,0.5681,4.3917,0.2663,0.0017,0.7224,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_control_flow_20260423_5d38
control_flow_20260423_38e1,2026-04-23T14:05:19.710253,,control_flow,"Target the failing models (Naive Bayes, SGD, Random Forest, NN) by converting linear if-elif chains into early-return nested conditionals to disrupt their token sequences. Swap while loops for for loo",aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_5d38\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.6789,True,aleju,1.0000,aleju,0.9992,False,aleju,0.8514,UNKNOWN,0.6125,True,aleju,1.0000,aleju,0.8579,False,17.0435,0.9138,0.4176,0.9138,0.4439,3.7250,0.2626,0.0014,0.4956,medium,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_control_flow_20260423_5d38
control_flow_20260423_b4ad,2026-04-23T14:05:57.724020,,control_flow,"Target the failing models (Naive Bayes, SGD, Random Forest, NN) by converting linear if-elif chains into early-return nested conditionals to disrupt their token sequences. Swap while loops for for loo",aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_5d38\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7614,False,UNKNOWN,0.4881,UNKNOWN,0.5777,False,UNKNOWN,0.6334,UNKNOWN,0.2689,False,aleju,0.9987,UNKNOWN,0.2909,True,10.2384,1.2078,0.7294,1.2078,0.5825,1.3750,0.6021,0.0009,0.6381,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_control_flow_20260423_5d38
control_flow_20260423_c4e7,2026-04-23T14:07:56.942702,,control_flow,Target the specific models with incomplete evasion by nesting complex conditional blocks inside loops to generate unique token sequences that disrupt n-gram patterns without altering variable names. A,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_2d68\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9655,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.8985,False,aleju,1.0000,aleju,1.0000,False,2.8530,0.3574,0.0639,0.3574,0.0551,0.7333,0.1332,0.0002,0.1389,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_2d68
control_flow_20260423_a9b3,2026-04-23T14:08:23.896615,,control_flow,Target the specific models with incomplete evasion by nesting complex conditional blocks inside loops to generate unique token sequences that disrupt n-gram patterns without altering variable names. A,aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_2d68\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9155,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8199,False,aleju,0.9997,aleju,0.9980,False,2.1531,0.3224,0.0520,0.3224,0.0223,0.5833,0.1678,0.0002,0.1179,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_2d68
control_flow_20260423_ba8d,2026-04-23T14:08:51.753897,,control_flow,Target the specific models with incomplete evasion by nesting complex conditional blocks inside loops to generate unique token sequences that disrupt n-gram patterns without altering variable names. A,aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_2d68\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,aleju,0.5448,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9059,aleju,0.8888,False,aleju,1.0000,aleju,0.9994,False,22.5329,1.2729,0.8101,1.2729,0.6100,4.3833,0.3548,0.0019,0.6738,low,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_2d68
control_flow_20260423_6418,2026-04-23T14:09:44.618872,,control_flow,Target the specific models with incomplete evasion by nesting complex conditional blocks inside loops to generate unique token sequences that disrupt n-gram patterns without altering variable names. A,aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_2d68\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.6782,True,aleju,1.0000,aleju,0.9952,False,aleju,0.8514,UNKNOWN,0.3756,True,aleju,1.0000,aleju,0.7214,False,16.4293,0.8313,0.3456,0.8313,0.4011,3.9083,0.1878,0.0014,0.4411,medium,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_control_flow_20260423_2d68
control_flow_20260423_a79c,2026-04-23T14:10:15.174017,,control_flow,Target the specific models with incomplete evasion by nesting complex conditional blocks inside loops to generate unique token sequences that disrupt n-gram patterns without altering variable names. A,aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_2d68\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7602,False,UNKNOWN,0.4881,UNKNOWN,0.6458,False,UNKNOWN,0.6334,UNKNOWN,0.4703,False,aleju,0.9987,aleju,0.9184,False,9.0143,0.9120,0.4158,0.9120,0.3934,1.3500,0.3549,0.0008,0.4797,medium,25.0000,25.0000,0,0.0000,UNKNOWN,original_unknown,,batch=batch_control_flow_20260423_2d68
control_flow_20260423_d284,2026-04-23T14:11:27.904752,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_dc19\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9705,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9123,False,aleju,1.0000,aleju,1.0000,False,0.4106,0.1363,0.0093,0.1363,0.0152,0.0750,0.0697,0.0000,0.0469,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_dc19
control_flow_20260423_e4c7,2026-04-23T14:11:58.222020,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_dc19\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9155,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8739,False,aleju,0.9997,aleju,0.9998,False,0.4577,0.0827,0.0034,0.0827,0.0076,0.1000,0.0363,0.0000,0.0275,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_dc19
control_flow_20260423_315a,2026-04-23T14:12:21.982835,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_dc19\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,UNKNOWN,0.7455,True,aleju,1.0000,UNKNOWN,0.4737,True,aleju,0.9059,UNKNOWN,0.2600,True,aleju,1.0000,UNKNOWN,0.1702,True,20.2111,1.0000,1.0000,1.0000,0.5681,4.3917,0.2663,0.0017,0.7224,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_control_flow_20260423_dc19
control_flow_20260423_ce27,2026-04-23T14:12:43.696671,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_dc19\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.6185,True,aleju,1.0000,aleju,0.9999,False,aleju,0.8514,UNKNOWN,0.6848,True,aleju,1.0000,aleju,0.9818,False,15.5177,1.0695,0.5719,1.0695,0.5227,3.2500,0.5746,0.0013,0.5826,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_control_flow_20260423_dc19
control_flow_20260423_cab0,2026-04-23T14:13:17.928904,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_dc19\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7681,False,UNKNOWN,0.4881,UNKNOWN,0.8048,False,UNKNOWN,0.6334,UNKNOWN,0.4499,False,aleju,0.9987,UNKNOWN,0.7940,True,10.0029,1.0831,0.5866,1.0831,0.5017,1.3750,0.4355,0.0008,0.5791,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_control_flow_20260423_dc19
control_flow_20260423_b097,2026-04-23T14:15:50.656202,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_c9a9\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9705,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9123,False,aleju,1.0000,aleju,1.0000,False,0.0016,0.0008,0.0000,0.0008,0.0000,0.0000,0.0008,0.0000,0.0002,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_c9a9
control_flow_20260423_ea52,2026-04-23T14:16:25.324830,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_c9a9\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9105,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8554,False,aleju,0.9997,aleju,0.9995,False,1.2420,0.2054,0.0211,0.2054,0.0436,0.3000,0.0742,0.0001,0.0773,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_c9a9
control_flow_20260423_5fb7,2026-04-23T14:16:58.627571,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_c9a9\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,UNKNOWN,0.5660,True,aleju,1.0000,aleju,0.9997,False,aleju,0.9059,aleju,0.7003,False,aleju,1.0000,aleju,0.9847,False,22.1440,1.3041,0.8504,1.3041,0.6430,4.4083,0.4236,0.0018,0.6925,low,100.0000,75.0000,1,25.0000,aleju,partial_evasion,,batch=batch_control_flow_20260423_c9a9
control_flow_20260423_a283,2026-04-23T14:22:26.342613,,control_flow,Aggressively replace linear if-elif chains with match/case statements or complex boolean combinations to create distinct token sequences that evade detection. Convert while loops to for loops or vice ,aleju,poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\poly_point_isect_py2py3.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_c9a9\modified_poly_point_isect_py2py3.py,ollama/qwen3.5:4b,UNKNOWN,0.7294,UNKNOWN,0.7433,False,UNKNOWN,0.4881,UNKNOWN,0.4617,False,UNKNOWN,0.6334,UNKNOWN,0.2133,False,aleju,0.9987,UNKNOWN,0.3203,True,11.0212,1.4058,0.9882,1.4058,0.6842,1.3667,0.6971,0.0009,0.7360,low,25.0000,0.0000,1,25.0000,UNKNOWN,original_unknown,,batch=batch_control_flow_20260423_c9a9
control_flow_20260423_19fc,2026-04-23T14:25:17.066935,,control_flow,Target the remaining un-evaded models by replacing linear if-elif chains with deeply nested match/case structures to create dense token sequences. Apply inverted boolean logic to critical decision bra,aleju,check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_polygons_stay_valid_during_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_ba6e\modified_check_polygons_stay_valid_during_augmentation.py,ollama/qwen3.5:4b,aleju,0.9155,aleju,0.9155,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8695,aleju,0.8136,False,aleju,0.9997,aleju,0.9976,False,2.6180,0.3550,0.0630,0.3550,0.0681,0.5917,0.1261,0.0002,0.1402,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_control_flow_20260423_ba6e
control_flow_20260423_0cba,2026-04-23T14:25:44.350322,,control_flow,Target the remaining un-evaded models by replacing linear if-elif chains with deeply nested match/case structures to create dense token sequences. Apply inverted boolean logic to critical decision bra,aleju,convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\convolutional.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_ba6e\modified_convolutional.py,ollama/qwen3.5:4b,aleju,0.9950,UNKNOWN,0.7489,True,aleju,1.0000,UNKNOWN,0.8043,True,aleju,0.9059,UNKNOWN,0.5229,True,aleju,1.0000,UNKNOWN,0.9747,True,20.9755,1.3139,0.8631,1.3139,0.6689,4.4000,0.8617,0.0017,0.7015,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_control_flow_20260423_ba6e
control_flow_20260423_1e66,2026-04-23T14:26:17.808182,,control_flow,Target the remaining un-evaded models by replacing linear if-elif chains with deeply nested match/case structures to create dense token sequences. Apply inverted boolean logic to critical decision bra,aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_control_flow_20260423_ba6e\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.6488,True,aleju,1.0000,aleju,1.0000,False,aleju,0.8514,UNKNOWN,0.6126,True,aleju,1.0000,aleju,0.9761,False,16.0790,0.9969,0.4969,0.9969,0.5198,3.3000,0.3669,0.0013,0.5587,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_control_flow_20260423_ba6e
